name,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Mr Chicken,Deluxe,spotify:track:5fY6u4upAyauZue2iZGAjk,0.902,0.452,4,-7.521,0,0.0967,0.0785,0.0,0.3,0.936,115.007,audio_features,5fY6u4upAyauZue2iZGAjk,spotify:track:5fY6u4upAyauZue2iZGAjk,https://api.spotify.com/v1/tracks/5fY6u4upAyauZue2iZGAjk,https://api.spotify.com/v1/audio-analysis/5fY6u4upAyauZue2iZGAjk,193019,4
Do It Again,Lady Wray,spotify:track:7cjbglDR6yec0j1gl92ApG,0.568,0.607,11,-7.976,0,0.0363,0.224,0.000312,0.103,0.783,96.224,audio_features,7cjbglDR6yec0j1gl92ApG,spotify:track:7cjbglDR6yec0j1gl92ApG,https://api.spotify.com/v1/tracks/7cjbglDR6yec0j1gl92ApG,https://api.spotify.com/v1/audio-analysis/7cjbglDR6yec0j1gl92ApG,239347,4
"I Play The Kora (feat. Rokia Koné, Mamani Keita, Nneka, Kandia Kouyaté, Mariam Doumbia)",Les Amazones d'Afrique,spotify:track:5aF2fEB5dNsF5NXI83fzjc,0.627,0.72,0,-8.854,1,0.226,0.00404,0.0123,0.147,0.479,111.015,audio_features,5aF2fEB5dNsF5NXI83fzjc,spotify:track:5aF2fEB5dNsF5NXI83fzjc,https://api.spotify.com/v1/tracks/5aF2fEB5dNsF5NXI83fzjc,https://api.spotify.com/v1/audio-analysis/5aF2fEB5dNsF5NXI83fzjc,241870,4
Tite jeanne,The Bongo Hop,spotify:track:015bKqyOq3f9pAhpvQb9cV,0.84,0.755,8,-5.716,1,0.0519,0.326,0.000627,0.095,0.912,150.037,audio_features,015bKqyOq3f9pAhpvQb9cV,spotify:track:015bKqyOq3f9pAhpvQb9cV,https://api.spotify.com/v1/tracks/015bKqyOq3f9pAhpvQb9cV,https://api.spotify.com/v1/audio-analysis/015bKqyOq3f9pAhpvQb9cV,299061,4
Pains,Silk Rhodes,spotify:track:52jCt6iAEPOzE8ZIjtdZVj,0.449,0.416,0,-5.571,1,0.0608,0.01,0.122,0.0778,0.103,140.804,audio_features,52jCt6iAEPOzE8ZIjtdZVj,spotify:track:52jCt6iAEPOzE8ZIjtdZVj,https://api.spotify.com/v1/tracks/52jCt6iAEPOzE8ZIjtdZVj,https://api.spotify.com/v1/audio-analysis/52jCt6iAEPOzE8ZIjtdZVj,191425,3
Simple Days,Button Eyes,spotify:track:7f095GbYggxICYMYeJezW8,0.637,0.644,2,-7.185,1,0.0378,0.00282,0.00103,0.0873,0.14,78.106,audio_features,7f095GbYggxICYMYeJezW8,spotify:track:7f095GbYggxICYMYeJezW8,https://api.spotify.com/v1/tracks/7f095GbYggxICYMYeJezW8,https://api.spotify.com/v1/audio-analysis/7f095GbYggxICYMYeJezW8,210973,4
Soul Run,Tanika Charles,spotify:track:5e1QwImtpkel6kAHsFv6PW,0.728,0.927,9,-5.377,0,0.0956,0.329,0.00742,0.333,0.811,119.811,audio_features,5e1QwImtpkel6kAHsFv6PW,spotify:track:5e1QwImtpkel6kAHsFv6PW,https://api.spotify.com/v1/tracks/5e1QwImtpkel6kAHsFv6PW,https://api.spotify.com/v1/audio-analysis/5e1QwImtpkel6kAHsFv6PW,208865,4
I'll Stay,Funkadelic,spotify:track:130fsdVqJJNHMMEn7pMrmi,0.634,0.565,2,-8.733,1,0.0279,0.289,0.294,0.0938,0.616,142.379,audio_features,130fsdVqJJNHMMEn7pMrmi,spotify:track:130fsdVqJJNHMMEn7pMrmi,https://api.spotify.com/v1/tracks/130fsdVqJJNHMMEn7pMrmi,https://api.spotify.com/v1/audio-analysis/130fsdVqJJNHMMEn7pMrmi,258227,4
Stayin' Alive,Say Lou Lou,spotify:track:4VRPmNDTHRKjc1i4MyY4uk,0.497,0.772,6,-5.821,0,0.0781,0.00153,1.87e-06,0.203,0.609,88.188,audio_features,4VRPmNDTHRKjc1i4MyY4uk,spotify:track:4VRPmNDTHRKjc1i4MyY4uk,https://api.spotify.com/v1/tracks/4VRPmNDTHRKjc1i4MyY4uk,https://api.spotify.com/v1/audio-analysis/4VRPmNDTHRKjc1i4MyY4uk,216733,4
Sticky Icky,Theo Lawrence,spotify:track:25Osaqj8mHqfdmk73Bmtcc,0.79,0.756,4,-6.362,0,0.0469,0.279,0.009,0.0655,0.965,141.63,audio_features,25Osaqj8mHqfdmk73Bmtcc,spotify:track:25Osaqj8mHqfdmk73Bmtcc,https://api.spotify.com/v1/tracks/25Osaqj8mHqfdmk73Bmtcc,https://api.spotify.com/v1/audio-analysis/25Osaqj8mHqfdmk73Bmtcc,180612,4
Make Me Believe in You,Curtis Mayfield,spotify:track:1yw66ZPsfqblI4PFcEdIKe,0.772,0.76,1,-8.817,0,0.0478,0.24,0.00622,0.032,0.927,111.257,audio_features,1yw66ZPsfqblI4PFcEdIKe,spotify:track:1yw66ZPsfqblI4PFcEdIKe,https://api.spotify.com/v1/tracks/1yw66ZPsfqblI4PFcEdIKe,https://api.spotify.com/v1/audio-analysis/1yw66ZPsfqblI4PFcEdIKe,328920,4
Different Strokes,Bobby Hebb,spotify:track:5biw2SZreZA157FHZIXwcQ,0.832,0.586,7,-6.864,1,0.0392,0.0278,5.09e-05,0.0391,0.832,115.652,audio_features,5biw2SZreZA157FHZIXwcQ,spotify:track:5biw2SZreZA157FHZIXwcQ,https://api.spotify.com/v1/tracks/5biw2SZreZA157FHZIXwcQ,https://api.spotify.com/v1/audio-analysis/5biw2SZreZA157FHZIXwcQ,155800,4
Thinking Of A Place,The War On Drugs,spotify:track:6T31DOFxLA77NBXEmdwbcC,0.48,0.644,11,-6.843,1,0.0328,0.347,0.12,0.11,0.145,103.375,audio_features,6T31DOFxLA77NBXEmdwbcC,spotify:track:6T31DOFxLA77NBXEmdwbcC,https://api.spotify.com/v1/tracks/6T31DOFxLA77NBXEmdwbcC,https://api.spotify.com/v1/audio-analysis/6T31DOFxLA77NBXEmdwbcC,674413,4
One More Love Song,Mac DeMarco,spotify:track:6l91G5h57AW47LDPMuJSST,0.693,0.322,9,-11.224,0,0.0314,0.77,0.506,0.0939,0.518,141.042,audio_features,6l91G5h57AW47LDPMuJSST,spotify:track:6l91G5h57AW47LDPMuJSST,https://api.spotify.com/v1/tracks/6l91G5h57AW47LDPMuJSST,https://api.spotify.com/v1/audio-analysis/6l91G5h57AW47LDPMuJSST,241067,4
Ganas de ti,Jorge Drexler,spotify:track:5aNnhdQRegLBIPtRgzRRtG,0.616,0.188,7,-22.662,1,0.0658,0.537,0.0158,0.244,0.612,76.91,audio_features,5aNnhdQRegLBIPtRgzRRtG,spotify:track:5aNnhdQRegLBIPtRgzRRtG,https://api.spotify.com/v1/tracks/5aNnhdQRegLBIPtRgzRRtG,https://api.spotify.com/v1/audio-analysis/5aNnhdQRegLBIPtRgzRRtG,224533,4
Honeycomb,Kadhja Bonet,spotify:track:72Q94I0gbEuHDYwLxW1Tbg,0.469,0.441,8,-9.165,0,0.0372,0.883,0.00114,0.116,0.593,76.741,audio_features,72Q94I0gbEuHDYwLxW1Tbg,spotify:track:72Q94I0gbEuHDYwLxW1Tbg,https://api.spotify.com/v1/tracks/72Q94I0gbEuHDYwLxW1Tbg,https://api.spotify.com/v1/audio-analysis/72Q94I0gbEuHDYwLxW1Tbg,227219,4
Vistas,Tuarrah,spotify:track:0AmPHqkSSBRpJOjcAmMiEs,0.839,0.211,1,-10.695,1,0.0971,0.269,0.136,0.136,0.251,88.667,audio_features,0AmPHqkSSBRpJOjcAmMiEs,spotify:track:0AmPHqkSSBRpJOjcAmMiEs,https://api.spotify.com/v1/tracks/0AmPHqkSSBRpJOjcAmMiEs,https://api.spotify.com/v1/audio-analysis/0AmPHqkSSBRpJOjcAmMiEs,208330,4
Way Back,TLC,spotify:track:47eKMJCMwGRJUska4F8v3y,0.761,0.519,1,-8.509,1,0.0933,0.0259,0.0,0.109,0.673,85.002,audio_features,47eKMJCMwGRJUska4F8v3y,spotify:track:47eKMJCMwGRJUska4F8v3y,https://api.spotify.com/v1/tracks/47eKMJCMwGRJUska4F8v3y,https://api.spotify.com/v1/audio-analysis/47eKMJCMwGRJUska4F8v3y,227272,4
Water In A Desert,Charlie Dée,spotify:track:1T0Br5wVvkO92EBcp9td4v,0.568,0.352,9,-7.784,0,0.0359,0.189,3.72e-05,0.0696,0.365,133.404,audio_features,1T0Br5wVvkO92EBcp9td4v,spotify:track:1T0Br5wVvkO92EBcp9td4v,https://api.spotify.com/v1/tracks/1T0Br5wVvkO92EBcp9td4v,https://api.spotify.com/v1/audio-analysis/1T0Br5wVvkO92EBcp9td4v,245053,4
Inside,Skinshape,spotify:track:3GnvmtcISrikkzBQMVLyBH,0.621,0.65,2,-7.88,1,0.0442,0.05,0.0107,0.089,0.544,172.001,audio_features,3GnvmtcISrikkzBQMVLyBH,spotify:track:3GnvmtcISrikkzBQMVLyBH,https://api.spotify.com/v1/tracks/3GnvmtcISrikkzBQMVLyBH,https://api.spotify.com/v1/audio-analysis/3GnvmtcISrikkzBQMVLyBH,301839,4
Go On,Snoop Dogg,spotify:track:5GW97dX1VfhPhLvXyMGaSk,0.82,0.83,10,-2.8,0,0.233,0.168,1.94e-05,0.259,0.762,106.031,audio_features,5GW97dX1VfhPhLvXyMGaSk,spotify:track:5GW97dX1VfhPhLvXyMGaSk,https://api.spotify.com/v1/tracks/5GW97dX1VfhPhLvXyMGaSk,https://api.spotify.com/v1/audio-analysis/5GW97dX1VfhPhLvXyMGaSk,190237,4
Disco Hi Life,Orlando Julius,spotify:track:04KtlPtiw2TG1joZktFHEC,0.629,0.81,7,-5.006,0,0.0892,0.668,0.0118,0.227,0.885,120.941,audio_features,04KtlPtiw2TG1joZktFHEC,spotify:track:04KtlPtiw2TG1joZktFHEC,https://api.spotify.com/v1/tracks/04KtlPtiw2TG1joZktFHEC,https://api.spotify.com/v1/audio-analysis/04KtlPtiw2TG1joZktFHEC,467520,4
Summer,Skinshape,spotify:track:7MNTf5d8T971NWUcqhgPlH,0.706,0.72,0,-7.581,1,0.0246,0.000908,0.0765,0.0487,0.846,91.985,audio_features,7MNTf5d8T971NWUcqhgPlH,spotify:track:7MNTf5d8T971NWUcqhgPlH,https://api.spotify.com/v1/tracks/7MNTf5d8T971NWUcqhgPlH,https://api.spotify.com/v1/audio-analysis/7MNTf5d8T971NWUcqhgPlH,268858,4
All That Is You,Me and My Friends,spotify:track:5KHB2Ba4QKjYsZHGrlQqNw,0.801,0.502,2,-9.301,0,0.0704,0.134,0.00675,0.6,0.292,103.104,audio_features,5KHB2Ba4QKjYsZHGrlQqNw,spotify:track:5KHB2Ba4QKjYsZHGrlQqNw,https://api.spotify.com/v1/tracks/5KHB2Ba4QKjYsZHGrlQqNw,https://api.spotify.com/v1/audio-analysis/5KHB2Ba4QKjYsZHGrlQqNw,450240,4
One Heart (Sherwood Absolut Dub Mix),ALA.NI,spotify:track:3MVLZtWGdwi6g0yXNq2mQc,0.75,0.63,2,-7.62,1,0.0473,0.167,0.000817,0.0853,0.479,138.007,audio_features,3MVLZtWGdwi6g0yXNq2mQc,spotify:track:3MVLZtWGdwi6g0yXNq2mQc,https://api.spotify.com/v1/tracks/3MVLZtWGdwi6g0yXNq2mQc,https://api.spotify.com/v1/audio-analysis/3MVLZtWGdwi6g0yXNq2mQc,214767,4
Low to the Street,Lord Echo,spotify:track:6lzAGvpGoMJq3Y601qvqUa,0.782,0.614,7,-6.906,1,0.0475,0.212,0.781,0.16,0.711,97.575,audio_features,6lzAGvpGoMJq3Y601qvqUa,spotify:track:6lzAGvpGoMJq3Y601qvqUa,https://api.spotify.com/v1/tracks/6lzAGvpGoMJq3Y601qvqUa,https://api.spotify.com/v1/audio-analysis/6lzAGvpGoMJq3Y601qvqUa,308989,4
Superstar,Hollie Cook,spotify:track:4xaHi2hhM0b5EuJuOTO6eX,0.732,0.627,1,-9.835,1,0.0361,0.121,0.065,0.078,0.713,150.045,audio_features,4xaHi2hhM0b5EuJuOTO6eX,spotify:track:4xaHi2hhM0b5EuJuOTO6eX,https://api.spotify.com/v1/tracks/4xaHi2hhM0b5EuJuOTO6eX,https://api.spotify.com/v1/audio-analysis/4xaHi2hhM0b5EuJuOTO6eX,245679,4
Show me where the bullets go,Orlando,spotify:track:2H0eICukZZUhAWfkj7V7HI,0.43,0.679,8,-8.114,0,0.0469,0.152,0.00202,0.121,0.699,167.695,audio_features,2H0eICukZZUhAWfkj7V7HI,spotify:track:2H0eICukZZUhAWfkj7V7HI,https://api.spotify.com/v1/tracks/2H0eICukZZUhAWfkj7V7HI,https://api.spotify.com/v1/audio-analysis/2H0eICukZZUhAWfkj7V7HI,166480,4
Come Together,Syl Johnson,spotify:track:57H7pRv3ldpL9Eio68IvGU,0.836,0.504,11,-9.46,1,0.0365,0.42,0.0207,0.129,0.721,89.415,audio_features,57H7pRv3ldpL9Eio68IvGU,spotify:track:57H7pRv3ldpL9Eio68IvGU,https://api.spotify.com/v1/tracks/57H7pRv3ldpL9Eio68IvGU,https://api.spotify.com/v1/audio-analysis/57H7pRv3ldpL9Eio68IvGU,195400,4
Ali D,Winston Surfshirt,spotify:track:0phMCksSOwjfQxhPqCODWO,0.804,0.474,11,-10.682,0,0.068,0.196,0.00223,0.0758,0.391,110.019,audio_features,0phMCksSOwjfQxhPqCODWO,spotify:track:0phMCksSOwjfQxhPqCODWO,https://api.spotify.com/v1/tracks/0phMCksSOwjfQxhPqCODWO,https://api.spotify.com/v1/audio-analysis/0phMCksSOwjfQxhPqCODWO,212198,4
For What It's Worth,Sergio Mendes & Brasil '66,spotify:track:1CVa57j9K1bj3EF1ww17Nw,0.553,0.636,11,-12.955,0,0.0953,0.0881,0.00506,0.25,0.724,170.145,audio_features,1CVa57j9K1bj3EF1ww17Nw,spotify:track:1CVa57j9K1bj3EF1ww17Nw,https://api.spotify.com/v1/tracks/1CVa57j9K1bj3EF1ww17Nw,https://api.spotify.com/v1/audio-analysis/1CVa57j9K1bj3EF1ww17Nw,223173,4
Enjoy Your Life,Oby Onyioha,spotify:track:1UKk8v7T2IrpcLEP1KKqZb,0.876,0.518,5,-13.189,0,0.0619,0.0701,0.0249,0.0651,0.871,115.955,audio_features,1UKk8v7T2IrpcLEP1KKqZb,spotify:track:1UKk8v7T2IrpcLEP1KKqZb,https://api.spotify.com/v1/tracks/1UKk8v7T2IrpcLEP1KKqZb,https://api.spotify.com/v1/audio-analysis/1UKk8v7T2IrpcLEP1KKqZb,378485,4
Qui es-tu?,Poom,spotify:track:5zZnHQvI2jGqKXJGpD9Dcc,0.663,0.729,11,-5.881,0,0.0344,0.368,0.00462,0.0685,0.757,94.991,audio_features,5zZnHQvI2jGqKXJGpD9Dcc,spotify:track:5zZnHQvI2jGqKXJGpD9Dcc,https://api.spotify.com/v1/tracks/5zZnHQvI2jGqKXJGpD9Dcc,https://api.spotify.com/v1/audio-analysis/5zZnHQvI2jGqKXJGpD9Dcc,244452,4
Don't Drop Me,Jeb Loy Nichols,spotify:track:6tAVUprSbSvgQ7AZ3CA59Z,0.819,0.678,7,-7.214,1,0.0328,0.0189,0.109,0.0973,0.915,93.004,audio_features,6tAVUprSbSvgQ7AZ3CA59Z,spotify:track:6tAVUprSbSvgQ7AZ3CA59Z,https://api.spotify.com/v1/tracks/6tAVUprSbSvgQ7AZ3CA59Z,https://api.spotify.com/v1/audio-analysis/6tAVUprSbSvgQ7AZ3CA59Z,193208,4
Everything I Own,Ken Boothe,spotify:track:0XYEbUmp0OeWHLffQhCYwS,0.719,0.438,5,-9.338,1,0.07,0.166,0.0,0.21,0.642,76.674,audio_features,0XYEbUmp0OeWHLffQhCYwS,spotify:track:0XYEbUmp0OeWHLffQhCYwS,https://api.spotify.com/v1/tracks/0XYEbUmp0OeWHLffQhCYwS,https://api.spotify.com/v1/audio-analysis/0XYEbUmp0OeWHLffQhCYwS,224693,4
Pour la vie,Voilaaa,spotify:track:3ML0JDo10bl2H4Mnp1QIRl,0.863,0.687,2,-9.997,1,0.16,0.0575,6.81e-05,0.0472,0.77,133.901,audio_features,3ML0JDo10bl2H4Mnp1QIRl,spotify:track:3ML0JDo10bl2H4Mnp1QIRl,https://api.spotify.com/v1/tracks/3ML0JDo10bl2H4Mnp1QIRl,https://api.spotify.com/v1/audio-analysis/3ML0JDo10bl2H4Mnp1QIRl,286876,4
Dubbin Out,Desmond Cheese,spotify:track:2z3SCyGGH5rPYPRrR5JpPg,0.62,0.569,11,-10.095,0,0.156,0.54,0.828,0.383,0.285,146.139,audio_features,2z3SCyGGH5rPYPRrR5JpPg,spotify:track:2z3SCyGGH5rPYPRrR5JpPg,https://api.spotify.com/v1/tracks/2z3SCyGGH5rPYPRrR5JpPg,https://api.spotify.com/v1/audio-analysis/2z3SCyGGH5rPYPRrR5JpPg,253947,4
Following The Sun,M.I.L.K.,spotify:track:4kI8ocKBgPIpAWPRlfZsf1,0.683,0.74,0,-7.945,1,0.0267,0.0581,0.0966,0.814,0.971,117.962,audio_features,4kI8ocKBgPIpAWPRlfZsf1,spotify:track:4kI8ocKBgPIpAWPRlfZsf1,https://api.spotify.com/v1/tracks/4kI8ocKBgPIpAWPRlfZsf1,https://api.spotify.com/v1/audio-analysis/4kI8ocKBgPIpAWPRlfZsf1,267740,4
Just Do You,Lord Echo,spotify:track:0upn2c2d9jGu6nI6hiTjW9,0.9,0.583,11,-8.936,0,0.0436,0.0141,0.0411,0.269,0.951,126.041,audio_features,0upn2c2d9jGu6nI6hiTjW9,spotify:track:0upn2c2d9jGu6nI6hiTjW9,https://api.spotify.com/v1/tracks/0upn2c2d9jGu6nI6hiTjW9,https://api.spotify.com/v1/audio-analysis/0upn2c2d9jGu6nI6hiTjW9,379229,4
Woah! There's No Limit,Lord Echo,spotify:track:6Rd2NhQnVeDBMUti7BiS90,0.709,0.557,5,-7.387,1,0.0362,0.218,0.411,0.0674,0.682,96.946,audio_features,6Rd2NhQnVeDBMUti7BiS90,spotify:track:6Rd2NhQnVeDBMUti7BiS90,https://api.spotify.com/v1/tracks/6Rd2NhQnVeDBMUti7BiS90,https://api.spotify.com/v1/audio-analysis/6Rd2NhQnVeDBMUti7BiS90,331392,4
Thinking of You,Lord Echo,spotify:track:1iMOlA78LDd12ZHhuBNDh6,0.723,0.754,10,-9.376,1,0.0576,0.0491,0.00112,0.393,0.592,97.201,audio_features,1iMOlA78LDd12ZHhuBNDh6,spotify:track:1iMOlA78LDd12ZHhuBNDh6,https://api.spotify.com/v1/tracks/1iMOlA78LDd12ZHhuBNDh6,https://api.spotify.com/v1/audio-analysis/1iMOlA78LDd12ZHhuBNDh6,420720,4
Romeo's Tune,Steve Forbert,spotify:track:6eCWvDQXTITW534IANR5n1,0.541,0.554,9,-11.914,1,0.0306,0.345,0.0247,0.215,0.737,94.826,audio_features,6eCWvDQXTITW534IANR5n1,spotify:track:6eCWvDQXTITW534IANR5n1,https://api.spotify.com/v1/tracks/6eCWvDQXTITW534IANR5n1,https://api.spotify.com/v1/audio-analysis/6eCWvDQXTITW534IANR5n1,212667,4
Chelsea Morning,Sergio Mendes & Brasil '66,spotify:track:3mOWWWhPTfhVU2IIgpN1MK,0.641,0.755,7,-7.956,1,0.045,0.672,5.09e-05,0.155,0.923,167.901,audio_features,3mOWWWhPTfhVU2IIgpN1MK,spotify:track:3mOWWWhPTfhVU2IIgpN1MK,https://api.spotify.com/v1/tracks/3mOWWWhPTfhVU2IIgpN1MK,https://api.spotify.com/v1/audio-analysis/3mOWWWhPTfhVU2IIgpN1MK,181720,4
Till The Sun Comes Up,Jack and the Weatherman,spotify:track:3oB8dXCjtQShPeliylX8jg,0.727,0.798,6,-6.165,0,0.028,0.264,1.39e-06,0.37,0.291,121.989,audio_features,3oB8dXCjtQShPeliylX8jg,spotify:track:3oB8dXCjtQShPeliylX8jg,https://api.spotify.com/v1/tracks/3oB8dXCjtQShPeliylX8jg,https://api.spotify.com/v1/audio-analysis/3oB8dXCjtQShPeliylX8jg,201289,4
"Fragments - From The Film ""The Smog Of The Sea""",Jack Johnson,spotify:track:1ftFUFHaje3WX5kKOEmCZT,0.723,0.22,2,-9.144,1,0.0337,0.742,0.00679,0.14,0.631,92.153,audio_features,1ftFUFHaje3WX5kKOEmCZT,spotify:track:1ftFUFHaje3WX5kKOEmCZT,https://api.spotify.com/v1/tracks/1ftFUFHaje3WX5kKOEmCZT,https://api.spotify.com/v1/audio-analysis/1ftFUFHaje3WX5kKOEmCZT,222147,4
Numb,Max Jury,spotify:track:52FMlC7YZz0i45n185CzCg,0.669,0.487,7,-6.317,1,0.0323,0.114,0.00739,0.268,0.186,116.987,audio_features,52FMlC7YZz0i45n185CzCg,spotify:track:52FMlC7YZz0i45n185CzCg,https://api.spotify.com/v1/tracks/52FMlC7YZz0i45n185CzCg,https://api.spotify.com/v1/audio-analysis/52FMlC7YZz0i45n185CzCg,250414,4
Reggae Makossa,Manu Dibango,spotify:track:6XR29umHoZKLmQRoJgUC2o,0.79,0.668,7,-8.63,1,0.162,0.0368,0.00482,0.0634,0.515,92.136,audio_features,6XR29umHoZKLmQRoJgUC2o,spotify:track:6XR29umHoZKLmQRoJgUC2o,https://api.spotify.com/v1/tracks/6XR29umHoZKLmQRoJgUC2o,https://api.spotify.com/v1/audio-analysis/6XR29umHoZKLmQRoJgUC2o,397573,4
Flow with It (You Got Me Feeling Like),St. Paul & The Broken Bones,spotify:track:2eM4Ew20VXdjBhm6a6Cs9l,0.61,0.752,10,-5.062,0,0.0389,0.294,0.0755,0.116,0.832,89.995,audio_features,2eM4Ew20VXdjBhm6a6Cs9l,spotify:track:2eM4Ew20VXdjBhm6a6Cs9l,https://api.spotify.com/v1/tracks/2eM4Ew20VXdjBhm6a6Cs9l,https://api.spotify.com/v1/audio-analysis/2eM4Ew20VXdjBhm6a6Cs9l,196867,4
Drop Your Guns,Thievery Corporation,spotify:track:2beyyPPVbCIuvyQvuBDCPr,0.804,0.444,1,-9.078,0,0.0774,0.306,0.0248,0.318,0.441,140.037,audio_features,2beyyPPVbCIuvyQvuBDCPr,spotify:track:2beyyPPVbCIuvyQvuBDCPr,https://api.spotify.com/v1/tracks/2beyyPPVbCIuvyQvuBDCPr,https://api.spotify.com/v1/audio-analysis/2beyyPPVbCIuvyQvuBDCPr,224040,4
Babylon Falling,Thievery Corporation,spotify:track:0ZSjckvhXkmyecdOJAX5la,0.837,0.623,4,-8.693,0,0.0334,0.325,0.0557,0.112,0.575,121.972,audio_features,0ZSjckvhXkmyecdOJAX5la,spotify:track:0ZSjckvhXkmyecdOJAX5la,https://api.spotify.com/v1/tracks/0ZSjckvhXkmyecdOJAX5la,https://api.spotify.com/v1/audio-analysis/0ZSjckvhXkmyecdOJAX5la,236147,4
Road Block,Thievery Corporation,spotify:track:46awXq3Em22RbeZiJoPGCm,0.878,0.568,1,-8.294,0,0.0836,0.149,0.0132,0.343,0.875,146.971,audio_features,46awXq3Em22RbeZiJoPGCm,spotify:track:46awXq3Em22RbeZiJoPGCm,https://api.spotify.com/v1/tracks/46awXq3Em22RbeZiJoPGCm,https://api.spotify.com/v1/audio-analysis/46awXq3Em22RbeZiJoPGCm,216520,4
Strike the Root,Thievery Corporation,spotify:track:42V5v8hplzGmmFnn4yggK8,0.796,0.514,5,-8.419,0,0.0634,0.196,0.0524,0.298,0.961,76.99,audio_features,42V5v8hplzGmmFnn4yggK8,spotify:track:42V5v8hplzGmmFnn4yggK8,https://api.spotify.com/v1/tracks/42V5v8hplzGmmFnn4yggK8,https://api.spotify.com/v1/audio-analysis/42V5v8hplzGmmFnn4yggK8,211973,4
Thief Rockers,Thievery Corporation,spotify:track:0m6mtpexDAosoyJwJ3mE1N,0.695,0.385,0,-8.446,0,0.0301,0.289,0.395,0.165,0.798,141.006,audio_features,0m6mtpexDAosoyJwJ3mE1N,spotify:track:0m6mtpexDAosoyJwJ3mE1N,https://api.spotify.com/v1/tracks/0m6mtpexDAosoyJwJ3mE1N,https://api.spotify.com/v1/audio-analysis/0m6mtpexDAosoyJwJ3mE1N,208667,4
Letter to The Editor,Thievery Corporation,spotify:track:2XpDv9Km92QwQdiWVgXMLa,0.888,0.69,4,-6.452,0,0.216,0.137,0.017,0.0918,0.507,98.973,audio_features,2XpDv9Km92QwQdiWVgXMLa,spotify:track:2XpDv9Km92QwQdiWVgXMLa,https://api.spotify.com/v1/tracks/2XpDv9Km92QwQdiWVgXMLa,https://api.spotify.com/v1/audio-analysis/2XpDv9Km92QwQdiWVgXMLa,233507,4
I Wish You Were Here,Alpha Blondy,spotify:track:4AVIdds2A4E4UsZcVU0Uso,0.796,0.566,7,-7.857,1,0.0695,0.02,0.0181,0.116,0.58,143.994,audio_features,4AVIdds2A4E4UsZcVU0Uso,spotify:track:4AVIdds2A4E4UsZcVU0Uso,https://api.spotify.com/v1/tracks/4AVIdds2A4E4UsZcVU0Uso,https://api.spotify.com/v1/audio-analysis/4AVIdds2A4E4UsZcVU0Uso,267120,4
"Pepita, Queen of the Animals",Vadoinmessico,spotify:track:2NoanLp6KI6Elw9MZ9t3Cz,0.494,0.605,6,-9.036,1,0.0682,0.0997,0.000142,0.272,0.627,94.235,audio_features,2NoanLp6KI6Elw9MZ9t3Cz,spotify:track:2NoanLp6KI6Elw9MZ9t3Cz,https://api.spotify.com/v1/tracks/2NoanLp6KI6Elw9MZ9t3Cz,https://api.spotify.com/v1/audio-analysis/2NoanLp6KI6Elw9MZ9t3Cz,192720,4
Teeo,Vadoinmessico,spotify:track:7yWci2wFgh3JwwXCrw2ckD,0.691,0.65,8,-7.328,1,0.025,0.246,0.000234,0.159,0.329,127.899,audio_features,7yWci2wFgh3JwwXCrw2ckD,spotify:track:7yWci2wFgh3JwwXCrw2ckD,https://api.spotify.com/v1/tracks/7yWci2wFgh3JwwXCrw2ckD,https://api.spotify.com/v1/audio-analysis/7yWci2wFgh3JwwXCrw2ckD,230840,4
Blue And Green - Edit,Van Morrison,spotify:track:0RaogK0y2FA4q4MQ1Nszkt,0.57,0.698,4,-7.458,0,0.0402,0.661,0.00707,0.138,0.48,80.107,audio_features,0RaogK0y2FA4q4MQ1Nszkt,spotify:track:0RaogK0y2FA4q4MQ1Nszkt,https://api.spotify.com/v1/tracks/0RaogK0y2FA4q4MQ1Nszkt,https://api.spotify.com/v1/audio-analysis/0RaogK0y2FA4q4MQ1Nszkt,237679,4
Every Night,Jon and Roy,spotify:track:3ADf6eSlkURLABzIELamUh,0.574,0.551,4,-10.335,1,0.0287,0.765,0.0379,0.105,0.317,117.946,audio_features,3ADf6eSlkURLABzIELamUh,spotify:track:3ADf6eSlkURLABzIELamUh,https://api.spotify.com/v1/tracks/3ADf6eSlkURLABzIELamUh,https://api.spotify.com/v1/audio-analysis/3ADf6eSlkURLABzIELamUh,198400,3
The First Thing I Do in the Morning,Joyce Williams,spotify:track:3ma66w3jVtHYP2VJNJR6JD,0.657,0.86,7,-7.636,0,0.0653,0.841,0.00467,0.156,0.869,91.868,audio_features,3ma66w3jVtHYP2VJNJR6JD,spotify:track:3ma66w3jVtHYP2VJNJR6JD,https://api.spotify.com/v1/tracks/3ma66w3jVtHYP2VJNJR6JD,https://api.spotify.com/v1/audio-analysis/3ma66w3jVtHYP2VJNJR6JD,175533,4
Don't Wait Too Long,Madeleine Peyroux,spotify:track:22HlrDRTmKCnxY5YsSdsCE,0.735,0.359,2,-10.709,1,0.072,0.838,0.0162,0.106,0.277,105.306,audio_features,22HlrDRTmKCnxY5YsSdsCE,spotify:track:22HlrDRTmKCnxY5YsSdsCE,https://api.spotify.com/v1/tracks/22HlrDRTmKCnxY5YsSdsCE,https://api.spotify.com/v1/audio-analysis/22HlrDRTmKCnxY5YsSdsCE,189680,4
